,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
1520,tt0186131,No One Can Touch Her,1979,89,"Action,Drama",7.6,47
1521,tt0186402,Nu tao fan,1975,101,"Action,Thriller",3.6,5
1522,tt0186483,The Real Bruce Lee,1977,93,"Action,Biography,Documentary",4.8,281
1523,tt0186536,Fear Runs Deep,1976,98,"Action,Drama",4.8,14
1524,tt0186630,Il torcinaso,1975,90,Action,7.0,5
1525,tt0186644,Dragon Rider,1974,90,"Action,Crime,Thriller",5.1,10
1526,tt0186794,Thayillamal Nannilai,1979,135,"Action,Drama",6.6,52
1527,tt0186835,Ryoma ansatsu,1974,118,"Action,Drama,History",6.3,106
1528,tt0186963,Dharma Yuddham,1979,134,"Action,Drama",6.3,57
1529,tt0187015,The Four Hands of Death,1977,93,"Action,Adventure,Comedy",5.8,10
1530,tt0187018,Holimsadaetong gwan,1978,90,Action,6.0,27
1531,tt0187019,The Four Invincibles,1979,88,"Action,Drama",5.8,25
1532,tt0187033,The Furious Killer,1974,88,"Action,Crime",6.2,6
1533,tt0187036,Shao Lin zhen ying xiong,1979,83,"Action,Drama",6.0,90
1534,tt0187039,Fury of the Dragon,1976,89,"Action,Adventure,Crime",5.4,244
1535,tt0187040,Fury of the Shaolin Master,1978,86,"Action,Drama",6.4,96
1536,tt0187046,Gambling for Head,1975,86,Action,5.3,12
1537,tt0187054,General Stone,1977,82,"Action,Adventure",4.9,25
1538,tt0187063,A Girl Called Tigress,1973,74,"Action,Drama",5.1,14
1539,tt0187069,Shi ba luo han zhen,1975,90,"Action,Adventure",4.8,14
1540,tt0187071,Dragoneer 5: The Indomitable,1979,84,"Action,Drama",6.2,68
1541,tt0187073,Bad Ninjas Wear Gold,1977,90,"Action,Drama",5.4,43
1542,tt0187075,The Golden Triangle,1975,88,"Action,Crime",4.5,23
1543,tt0187079,He Has Nothing But Kung Fu,1977,91,Action,6.1,41
1544,tt0187083,The Goose Boxer,1979,90,"Action,Comedy",5.7,47
1545,tt0187087,The Grand Passion,1970,85,"Action,Adventure",5.6,12
1546,tt0187095,Great Hunter,1975,90,Action,5.4,18
1547,tt0187100,The Green Jade Statuette,1977,90,Action,6.9,17
1548,tt0187130,Hawk's Fist,1978,85,"Action,Drama",5.5,32
1549,tt0187141,Hero of the Time,1979,91,"Action,Adventure",3.0,16
1550,tt0187161,Hu quan,1973,75,Action,5.4,24
1551,tt0187238,The Ghostly Face,1972,85,"Action,Adventure,Crime",5.6,38
1552,tt0187252,Lu ke yu dao ke,1970,82,Action,7.5,15
1553,tt0187342,Natascha - Todesgrüße aus Moskau,1977,85,"Action,Crime",4.3,15
1554,tt0187446,Razboiul domnitelor,1970,84,"Action,Comedy,Drama",7.1,17
1555,tt0187497,Shaolin Vengeance,1974,88,"Action,Drama,Romance",6.1,14
1556,tt0187500,Shi xiong chu ma,1973,93,"Action,Drama",6.1,7
1557,tt0187581,Vetagadu,1979,161,"Action,Drama",7.0,66
1558,tt0187988,Infernal Street,1973,94,Action,5.3,77
1559,tt0187991,The Instant Kung Fu Man,1977,104,"Action,Comedy",5.9,44
1560,tt0187996,The Invincible Killer,1979,90,"Action,Crime",3.7,10
1561,tt0187999,Invincible Super Chan,1971,90,"Action,Adventure,Fantasy",5.5,118
1562,tt0188000,The Invincible Superguy,1977,81,"Action,Drama",4.1,17
1563,tt0188082,A Man Called Magnum,1977,88,"Action,Crime",6.1,165
1564,tt0188083,Napoli spara!,1977,85,"Action,Drama",6.5,262
1565,tt0188203,Smokey and the Hotwire Gang,1979,85,"Action,Comedy",3.4,33
1566,tt0188271,A Vingança Dos Doze,1970,93,"Action,Adventure",5.3,7
1567,tt0188291,Wu di tie sha zhang,1971,87,"Action,Drama",4.1,17
1568,tt0188431,La aventura de los paraguas asesinos,1979,90,"Action,Adventure,Comedy",4.2,21
1569,tt0188455,The Black Connection,1974,87,"Action,Drama",5.3,69
1570,tt0188547,Darna vs. the Planet Women,1975,102,"Action,Adventure,Fantasy",4.5,22
1571,tt0188696,Iron Neck Li,1978,90,"Action,Comedy",5.5,34
1572,tt0188712,Japanese Connection,1973,92,"Action,Drama",4.8,12
1573,tt0188740,Guai ke,1973,88,"Action,Drama",6.6,33
1574,tt0188742,Er long zheng zhu,1974,86,"Action,Drama",5.8,40
1575,tt0188755,Shao Lin xiao zi,1977,90,"Action,Comedy,Drama",5.0,65
1576,tt0188759,Kill the Shogun,1975,114,"Action,Drama",6.6,33
1577,tt0188762,Killer from Above,1977,92,"Action,Drama",6.2,33
1578,tt0188763,"Killer of Snake, Fox of Shaolin",1978,90,"Action,Drama",4.7,65
1579,tt0188781,Kung Fu Attraction,1978,90,Action,6.2,8
1580,tt0188782,Kung-Fu Commandos,1979,90,"Action,Drama",6.3,127
1581,tt0188784,Fighting of Shaolin Monks,1976,91,"Action,Adventure,Drama",5.8,61
1582,tt0188785,Kung Fu Fever,1979,80,"Action,Drama",5.2,56
1583,tt0188786,Kung Fu Genius,1979,91,"Action,Comedy",6.0,78
1584,tt0188789,Kung Fu's Hero,1973,89,"Action,Drama",5.6,10
1585,tt0188796,Kung Fu Massacre,1974,92,"Action,Drama",6.1,32
1586,tt0188797,Kung Fu of Seven Steps,1979,87,"Action,Drama",6.3,153
1587,tt0188799,Karate Bear Fighter,1975,87,"Action,Adventure,Biography",6.8,267
1588,tt0188837,The Godfather Squad,1974,86,"Action,Drama",5.4,50
1589,tt0188949,"No, the Case Is Happily Resolved",1973,98,"Action,Crime,Drama",7.0,161
1590,tt0189151,Angry Fist,1974,87,"Action,Adventure",4.3,38
1591,tt0189171,Triton of the Sea,1979,74,"Action,Adventure,Animation",6.6,91
1592,tt0189229,"Zambo, King of the Jungle",1972,94,"Action,Adventure,Romance",4.4,72
1593,tt0189975,S.T.A.B.,1973,100,"Action,Adventure",6.4,26
1594,tt0190060,The Tattoo Connection,1978,90,"Action,Crime,Drama",5.4,342
1595,tt0191099,Guo shu shi duan,1974,79,"Action,Adventure",4.8,21
1596,tt0191127,Fearless Fighters,1971,96,"Action,Drama",6.3,226
1597,tt0192213,Raining in the Mountain,1979,120,"Action,Drama",7.4,654
1598,tt0192250,Lin Chong ye ben,1972,88,"Action,Drama",7.0,30
1599,tt0192601,The Twelve Gold Medallions,1970,90,"Action,Drama",7.0,196
1600,tt0192632,Story in the Temple Red Lily,1976,88,"Action,Adventure,Drama",5.1,36
1601,tt0193155,Feng kuang sha shou,1971,98,Action,6.6,9
1602,tt0193784,Brigada en acción,1977,90,"Action,Comedy,Drama",3.3,34
1603,tt0193889,The Gambling Syndicate,1975,81,Action,4.8,6
1604,tt0194057,Jiang hu xing,1973,85,"Action,Drama",5.8,16
1605,tt0194251,Gunman of One Hundred Crosses,1971,94,"Action,Adventure,Drama",4.5,47
1606,tt0194268,La polizia sta a guardare,1973,95,"Action,Crime,Thriller",6.8,109
1607,tt0194333,Sanbiki no mesubachi,1970,87,"Action,Comedy,Crime",4.7,14
1608,tt0194426,The Man Who Stole the Sun,1979,147,"Action,Crime,Thriller",7.6,704
1609,tt0194516,Wang ming tu,1972,77,"Action,Adventure,Western",6.9,33
1610,tt0194558,Xiao du long,1972,82,"Action,Adventure",6.3,36
1611,tt0195192,Provincia violenta,1978,76,"Action,Crime,Thriller",3.9,90
1612,tt0195363,To hamogelo tis Pythias,1979,81,Action,4.0,12
1613,tt0195699,Kidnap,1974,90,"Action,Crime",5.0,53
1614,tt0196100,Return of the Sister Street Fighter,1975,77,"Action,Crime",6.3,226
1615,tt0196113,Soul of Bruce Lee,1977,94,"Action,Drama",6.3,88
1616,tt0196771,Murder in the Orient,1974,73,"Action,Adventure,Crime",4.1,28
1617,tt0196889,Paid in Blood,1971,90,"Action,Crime,Drama",5.5,20
1618,tt0197338,Live Target,1970,88,"Action,Crime,Drama",5.7,102
1619,tt0197675,Mean Mother,1974,88,"Action,Drama",2.2,272
1620,tt0197909,Death of a Snowman,1976,86,"Action,Crime",4.6,77
1621,tt0198274,4 Billion in 4 Minutes,1976,92,"Action,Crime,Thriller",6.3,21
1622,tt0198546,Hou quan kou si,1974,91,"Action,Drama",6.1,16
1623,tt0198548,Huang se sha shou,1972,86,"Action,Drama",6.1,70
1624,tt0198588,Jue zhao,1974,102,Action,6.1,7
1625,tt0198616,Kung Fu on Sale,1979,86,"Action,Comedy",5.9,59
1626,tt0198631,Land of the Brave,1973,82,Action,5.5,14
1627,tt0198636,Hero of Shanghai,1977,87,Action,5.8,28
1628,tt0198691,The Magnificent Chivalry,1971,81,"Action,Adventure",6.5,28
1629,tt0198714,Tang lang zui hu wu ying jiao,1978,91,"Action,Drama",4.6,21
1630,tt0198718,Shen tui,1977,88,"Action,Drama",6.2,83
1631,tt0198738,Mean Streets of Kung-Fu,1973,83,"Action,Drama",5.5,22
1632,tt0198749,Metti... che ti rompo il muso,1974,90,"Action,Comedy,Crime",6.5,10
1633,tt0198755,The Mighty One,1971,86,"Action,Adventure",6.6,42
1634,tt0198757,The Last Desperate Hours,1974,90,"Action,Crime,Thriller",7.0,82
1635,tt0198777,The Monk's Fight,1979,89,Action,6.9,7
1636,tt0198788,Evil Slaughter,1973,93,"Action,Drama",8.2,8
1637,tt0198791,60 Second Assassin,1978,92,"Action,Drama",6.0,40
1638,tt0198792,My Name Called Bruce,1978,85,"Action,Adventure",5.0,30
1639,tt0198842,Don't Shoot on Children,1978,95,"Action,Crime,Drama",6.5,15
1640,tt0198939,"Pugni, pirati e karatè",1973,84,"Action,Adventure",6.0,13
1641,tt0199009,The Naked Seven,1972,80,"Action,Drama,Thriller",5.7,68
1642,tt0199164,Za ma,1978,99,Action,6.1,27
1643,tt0199167,Mission: Kiss and Kill,1979,98,Action,6.2,13
1644,tt0199442,Da luo jian xia,1970,78,Action,6.7,31
1645,tt0199664,Shadow Hunters,1972,90,"Action,Adventure,Crime",6.6,91
1646,tt0199763,Meng hu xia shan,1973,90,Action,5.1,37
1647,tt0199813,The Mystery of Chess Boxing,1979,90,"Action,Drama",6.9,465
1648,tt0199824,The Fist That Kills,1972,86,Action,5.3,55
1649,tt0199836,Ninja Massacre,1979,86,"Action,Drama",6.2,28
1650,tt0199855,Jin yi wei,1979,87,Action,5.1,17
1651,tt0199877,Nu ying xiong fei che duo bao,1973,80,Action,4.2,5
1652,tt0199936,Boxing Wizard,1978,88,"Action,Comedy",5.8,35
1653,tt0199940,These Hands Destroy,1979,57,Action,5.7,50
1654,tt0199987,Kung Fu Mama,1973,90,"Action,Crime,Drama",6.5,22
1655,tt0199990,Mission for the Dragon,1979,95,"Action,Drama",5.3,56
1656,tt0199991,"Wang Yu, the Destroyer",1975,100,Action,3.5,106
1657,tt0200003,Renegade Monk,1978,94,"Action,Comedy",6.2,43
1658,tt0200010,Revenge of the Shaolin Master,1979,88,Action,6.7,31
1659,tt0200017,Revenge of the Iron-Fist Maiden,1972,89,"Action,Adventure",5.8,18
1660,tt0200018,Revenge of the Shogun Women,1977,98,"Action,Drama",5.6,41
1661,tt0200025,Rider of Revenge,1971,98,Action,5.9,29
1662,tt0200029,Rikisha kuri,1974,98,"Action,Adventure",5.9,16
1663,tt0200052,Rome: The Other Side of Violence,1976,99,"Action,Crime,Drama",6.9,123
1664,tt0200120,The Champion,1973,90,"Action,Drama",5.9,29
1665,tt0200194,Tai ji quan,1974,86,Action,5.8,99
1666,tt0200274,The Oath of Death,1971,94,"Action,Drama",6.7,44
1667,tt0200297,Yin juan nu xia,1970,86,Action,5.7,6
1668,tt0200399,10 Magnificent Killers,1977,84,"Action,Drama",5.4,53
1669,tt0200526,Sing gei cha low,1974,96,"Action,Crime,Drama",6.1,75
1670,tt0200797,Lei ru fung,1971,81,Action,6.8,43
1671,tt0200888,Kung Fu Cops,1973,79,"Action,Crime,Drama",5.6,7
1672,tt0201086,Shao Lin sha jie,1975,83,"Action,Drama",5.4,10
1673,tt0201090,Shaolin Tough Kid,1979,90,"Action,Drama",5.2,45
1674,tt0201092,Seven Spirit Pagoda,1976,90,Action,5.8,53
1675,tt0201096,Shaolin Traitor,1977,94,"Action,Mystery",6.9,72
1676,tt0201104,The Sharp Fists of Kung Fu,1974,85,Action,5.7,13
1677,tt0201131,Single Fighter,1974,79,"Action,Drama",4.6,7
1678,tt0201142,Iron Head,1974,61,"Action,Drama",3.7,48
1679,tt0201143,Snake Fist of the Buddhist Dragon,1979,88,"Action,Drama",4.6,34
1680,tt0201157,Long hu da jue dou,1971,85,"Action,Adventure",4.8,5
1681,tt0201183,Feng shen bang,1975,85,"Action,Animation,Comedy",5.3,71
1682,tt0201191,Strife for Mastery,1978,85,"Action,Drama",6.7,37
1683,tt0201204,Karado: The Kung Fu Flash,1973,86,"Action,Drama",6.1,36
1684,tt0201209,Stormy Sun,1973,90,"Action,Drama",5.6,30
1685,tt0201236,10 Brothers of Shaolin,1977,90,"Action,Adventure,Drama",5.8,91
1686,tt0201262,Tie yan,1979,87,"Action,Adventure",5.1,26
1687,tt0201343,Xiao shi yi lang,1971,89,"Action,Adventure,Drama",6.1,30
1688,tt0201344,Yamaguchi-gumi gaiden: Kyushu shinko-sakusen,1977,106,"Action,Crime,Drama",6.4,48
1689,tt0201366,The Story of Drunken Master,1979,90,"Action,Comedy",5.4,86
1690,tt0201582,E lang gu,1970,90,"Action,Adventure",6.4,89
1691,tt0201667,Hou sheng,1975,100,"Action,Drama",6.7,29
1692,tt0201841,Pi li quan,1972,87,"Action,Adventure",6.0,71
1693,tt0201922,Zatoichi in Desperation,1972,95,"Action,Adventure,Drama",7.0,804
1694,tt0201986,Ze wang,1973,112,"Action,Crime,Drama",4.1,27
1695,tt0201988,Thunderkick,1973,86,"Action,Drama",6.3,28
1696,tt0201999,To Subdue the Evil,1971,86,"Action,Adventure",4.7,86
1697,tt0202002,The Tongfather,1974,92,"Action,Crime,Drama",5.7,54
1698,tt0202004,Tornado of Pearl River,1974,91,Action,7.7,6
1699,tt0202007,Mushukunin Mikogami no Jôkichi: Kiba wa hikisaita,1972,88,"Action,Drama",6.7,142
1700,tt0202014,Nippon jokyô-den: Gekitô Himeyuri-misaki,1971,96,"Action,Crime",6.8,13
1701,tt0202015,Tie san jiao,1972,98,"Action,Adventure,Drama",5.7,31
1702,tt0202025,Kung Fu Killers,1977,86,Action,6.1,20
1703,tt0202026,Kung Fu Gold,1974,90,"Action,Drama",4.3,32
1704,tt0202027,Blade of Fury,1978,94,"Action,Drama",6.1,87
1705,tt0202063,The Vigilantes,1974,91,"Action,Adventure",4.7,18
1706,tt0202091,The Warrior Within,1976,80,"Action,Documentary",6.9,50
1707,tt0202097,Way of the Black Dragon,1979,88,"Action,Adventure",4.7,49
1708,tt0202100,Juan xing quan fa yu fa,1978,90,"Action,Comedy",6.1,47
1709,tt0202114,Wolf Guy,1975,86,"Action,Horror",6.3,650
1710,tt0202137,Octagon Force,1978,85,Action,4.1,29
1711,tt0202153,Zatoichi at Large,1972,90,"Action,Adventure,Drama",7.1,774
1712,tt0202269,Stray Cat Rock: Beat '71,1971,86,"Action,Crime,Drama",6.0,213
1713,tt0203127,Shibire Kurage,1970,92,"Action,Crime",7.6,29
1714,tt0203182,Una vez en la noche,1971,96,"Action,Drama,Romance",5.6,8
1715,tt0203232,Young Hero of Shaolin,1978,100,"Action,Drama,Romance",6.8,25
1716,tt0203620,Kimi ga wakamono nara,1970,89,"Action,Crime",6.7,197
1717,tt0204504,Stray Cat Rock: Delinquent Girl Boss,1970,80,"Action,Crime,Drama",6.2,509
1718,tt0204704,Space Battleship Yamato,1977,135,"Action,Adventure,Animation",7.2,283
1719,tt0204713,Ultraman: Monster Big Battle,1979,100,"Action,Fantasy,Sci-Fi",6.0,28
1720,tt0204715,Ultraman,1979,102,"Action,Fantasy,Sci-Fi",6.8,56
1721,tt0204748,Yokohama ankokugai mashingan no ryu,1978,94,"Action,Crime,Drama",6.6,38
1722,tt0205507,Vuelve el ojo de vidrio,1970,105,"Action,Adventure,Comedy",6.0,5
1723,tt0205750,El arracadas,1978,110,"Action,Adventure,Drama",6.8,79
1724,tt0206564,Santo vs. the Killers from Other Worlds,1973,85,"Action,Adventure,Crime",5.1,53
1725,tt0207359,Brotherhood of Death,1976,85,"Action,Drama,Thriller",5.4,414
1726,tt0207973,Santo in Anonymous Death Threat,1975,90,"Action,Adventure,Thriller",5.2,38
1727,tt0207996,The Beasts of Terror,1973,83,"Action,Adventure,Horror",4.3,39
1728,tt0208300,Suicide Mission,1973,75,"Action,Adventure,Drama",4.7,31
1729,tt0208304,Santo in the Mystery of the Black Pearl,1976,90,"Action,Drama",4.8,24
1730,tt0208336,Night of San Juan: Santo in Black Gold,1977,80,"Action,Adventure,Fantasy",5.5,26
1731,tt0208421,Santo vs. the Vice Mafia,1971,95,"Action,Adventure,Crime",5.8,33
1732,tt0208422,Santo vs. Black Magic Woman,1973,95,"Action,Adventure,Crime",4.6,45
1733,tt0208423,Santo vs. the She-Wolves,1976,85,"Action,Fantasy,Horror",6.3,95
1734,tt0208429,Santo in the Vengeance of the Mummy,1971,87,"Action,Adventure,Horror",5.8,141
1735,tt0208432,The Royal Eagle,1973,100,"Action,Drama,Mystery",4.3,36
1736,tt0208546,The Revenge of the Crying Woman,1974,87,"Action,Horror,Mystery",5.8,80
1737,tt0210672,Eshati prodosia,1971,90,"Action,Drama,Mystery",4.9,25
1738,tt0211666,Tie luo han,1970,89,"Action,Adventure",6.6,45
1739,tt0213108,Nanak Dukhiya Sub Sansar,1970,135,"Action,Drama",8.3,18
1740,tt0213220,Sawa Lakh Se Ek Ladaun,1976,135,"Action,Drama,War",7.3,25
1741,tt0213475,Bachpan,1970,133,"Action,Comedy,Crime",6.6,25
1742,tt0213500,Bhai Ho To Aisa,1972,131,"Action,Comedy,Drama",6.0,32
1743,tt0213544,Chacha Bhatija,1977,161,"Action,Comedy,Drama",5.7,190
1744,tt0213611,Dharam Veer,1977,165,"Action,Adventure,Comedy",6.7,629
1745,tt0214707,Gautam Govinda,1979,131,"Action,Crime,Drama",5.8,46
1746,tt0214740,Strategia per una missione di morte,1979,86,Action,5.2,51
1747,tt0214832,Kalicharan,1976,143,"Action,Adventure,Crime",6.8,227
1748,tt0215898,Khaan Dost,1976,157,"Action,Crime,Drama",5.7,29
1749,tt0216312,Invasion: UFO,1974,86,"Action,Drama,Sci-Fi",6.2,237
1750,tt0216313,UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,1974,86,"Action,Sci-Fi,Thriller",7.3,78
1751,tt0216315,UFO: Distruggete Base Luna,1974,90,"Action,Sci-Fi",7.0,28
1752,tt0216399,Wanted Sabata,1970,88,"Action,Thriller,Western",4.9,32
1753,tt0216546,Django and Sartana Are Coming... It's the End,1970,90,"Action,Drama,Western",4.9,248
1754,tt0216797,The Dawn of Victory,1971,91,"Action,Adventure,Drama",5.8,43
1755,tt0217662,La montaña del diablo,1975,89,"Action,Drama,Fantasy",6.4,14
1756,tt0218412,Longitud de guerra,1976,142,"Action,Drama,Thriller",5.9,28
1757,tt0219920,The Mediterranean in Flames,1970,102,"Action,Drama,War",4.8,77
1758,tt0220633,The Mark of Zorro,1975,79,"Action,Adventure,Romance",4.4,36
1759,tt0220791,Los superagentes no se rompen,1979,95,"Action,Adventure,Comedy",4.4,27
1760,tt0221417,La muerte de Pancho Villa,1974,85,"Action,Biography,Drama",5.0,13
1761,tt0221909,El desconocido,1974,99,"Action,Drama,Thriller",6.8,13
1762,tt0222781,Bakuhatsu! Nana-han zoku,1976,85,"Action,Crime",5.1,17
1763,tt0223413,Wet Sand in August,1971,92,"Action,Drama",6.5,53
1764,tt0223782,Stray Cat Rock: Machine Animal,1970,82,"Action,Crime,Drama",6.3,264
1765,tt0223784,Stray Cat Rock: Wild Jumbo,1970,84,"Action,Crime,Drama",6.2,312
1766,tt0224635,Bakuto kirikomi-tai,1971,97,"Action,Crime",6.9,9
1767,tt0224743,La chamuscada (Tierra y libertad),1971,90,"Action,Drama,War",8.3,10
1768,tt0225376,Les Charlots en délire,1979,90,"Action,Comedy",4.0,73
1769,tt0225843,Gendai yakuza: Chizakura san kyodai,1971,92,"Action,Crime,Drama",5.4,5
1770,tt0225877,Gokudo VS Mamushi,1974,86,"Action,Crime",4.9,7
1771,tt0226018,Final Episode,1974,100,"Action,Crime,Drama",7.5,795
1772,tt0226045,Kunoichi ninpo: Kannon biraki,1976,66,"Action,Comedy,Crime",5.8,39
1773,tt0226279,Pancho Tequila,1970,95,"Action,Comedy,Western",5.8,8
1774,tt0226894,Karate Sabuk Hitam,1979,91,"Action,Drama",6.7,24
1775,tt0226898,Kera Sakti,1978,95,"Action,Adventure",5.9,16
1776,tt0227075,Monzetsu!! Dondengaeshi,1977,73,"Action,Crime",7.4,32
1777,tt0227153,Nureta koya o hashire,1973,73,"Action,Crime",6.4,24
1778,tt0227197,Sister Street Fighter: Fifth Level Fist,1976,77,"Action,Crime",5.6,181
1779,tt0227236,El payo - un hombre contra el mundo!,1972,95,"Action,Drama,Fantasy",5.8,11
1780,tt0227521,Son premier été,1976,79,"Action,Crime",3.8,6
1781,tt0227991,Acapulco 12-22,1975,90,"Action,Crime,Drama",5.1,12
1782,tt0228012,Violent Fraternity,1974,94,"Action,Crime,Drama",5.3,6
1783,tt0228156,Cop Killers,1977,93,"Action,Drama",5.8,193
1784,tt0228486,King Kung Fu,1976,95,"Action,Comedy",5.7,380
1785,tt0229062,Yakuza zesshô,1970,92,"Action,Crime",6.9,21
1786,tt0229204,Aiyoku no wana,1973,73,"Action,Crime",5.9,75
1787,tt0230383,Jump,1971,97,"Action,Drama",6.5,49
1788,tt0230680,Rahu Ketu,1978,133,Action,5.3,15
1789,tt0230808,Sta dihtya tou tromou,1975,120,"Action,Drama,Thriller",7.7,6
1790,tt0231155,Anokha,1975,132,"Action,Comedy,Crime",4.7,19
1791,tt0231416,Dada,1979,137,"Action,Drama,Family",4.6,20
1792,tt0231453,Dhamkee,1973,132,"Action,Crime,Drama",6.0,8
1793,tt0231537,Epangelmaties remalia,1976,87,"Action,Crime",3.8,18
1794,tt0231592,5 Rifles,1974,134,"Action,Comedy",6.6,32
1795,tt0231847,Kuchhe Dhaage,1973,118,"Action,Drama",7.0,43
1796,tt0232081,Mera Gaon Mera Desh,1971,151,"Action,Drama",7.0,271
1797,tt0232219,Dubious Agent,1975,95,"Action,Adventure,Thriller",5.5,42
1798,tt0232238,Orgia se timi efkairias,1974,88,"Action,Comedy,Crime",4.6,9
1799,tt0232288,Patanga,1971,138,"Action,Comedy,Drama",5.2,12
1800,tt0233202,Amir Garib,1974,140,"Action,Thriller",6.7,77
1801,tt0233219,Angry Joe Bass,1976,82,Action,4.3,17
1802,tt0233270,Babruvahana,1977,160,"Action,Drama,History",8.3,262
1803,tt0233833,La guerra santa,1979,110,"Action,Drama,Thriller",7.0,63
1804,tt0234035,Hands of Death,1972,90,Action,6.2,52
1805,tt0236397,The Para Psychics,1976,118,"Action,Sci-Fi,Thriller",2.4,220
1806,tt0236977,Amar Shakti,1978,133,"Action,Adventure,Comedy",4.8,12
1807,tt0237147,Den yparhoun lipotaktes,1970,80,"Action,Drama,War",6.7,6
1808,tt0237564,Phaansi,1978,141,"Action,Drama",6.2,28
1809,tt0239523,Khalifa,1976,140,"Action,Crime,Drama",5.9,14
1810,tt0239608,Maula Jat,1979,156,"Action,Drama",7.2,342
1811,tt0241848,Presídio de Mulheres Violentadas,1977,87,"Action,Crime,Drama",5.4,19
1812,tt0242788,Poseidon speshit na pomoshch,1978,60,"Action,Adventure",5.5,11
1813,tt0242913,Su precio... unos dólares,1970,85,"Action,Adventure,Western",6.8,8
1814,tt0243358,Khoon Ki Keemat,1974,126,"Action,Thriller",6.1,9
1815,tt0243511,Four for All,1974,76,"Action,Crime,Drama",5.5,55
1816,tt0244120,Panama Red,1976,87,"Action,Drama",7.0,24
1817,tt0245655,Robot Taekwon V,1976,76,"Action,Animation,Sci-Fi",5.5,64
1818,tt0245854,Daku Aur Mahatma,1977,127,"Action,Drama",4.7,7
1819,tt0245935,Haseenon Ka Devata,1971,131,"Action,Crime,Drama",5.1,7
1820,tt0245994,Keemat,1973,132,Action,6.8,44
1821,tt0246261,Surakksha,1979,132,"Action,Adventure,Crime",7.2,77
1822,tt0246286,The Train,1970,138,"Action,Crime,Mystery",6.5,132
1823,tt0246763,Lost on Paradise Island,1975,64,"Action,Adventure,Comedy",5.3,10
1824,tt0248194,Morning of the Earth,1972,79,"Action,Reality-TV,Sport",6.9,122
1825,tt0248234,Ninaithathai Mudippavan,1975,158,Action,6.9,30
1826,tt0251097,Glory Days,1979,65,"Action,Drama,Family",5.5,781
1827,tt0251278,La muerte de un gallero,1977,115,"Action,Adventure",7.6,19
1828,tt0251571,Aguilas de acero,1971,90,"Action,Adventure,Drama",5.8,9
1829,tt0251763,"Kalimán, el hombre increíble",1972,107,"Action,Adventure,Fantasy",6.2,57
1830,tt0251938,Pilotos de combate,1973,85,"Action,Adventure,Drama",3.8,8
1831,tt0252826,Struggle Without End,1978,91,"Action,War",6.2,6
1832,tt0252889,Dangerous Cargo,1977,90,"Action,Crime",4.7,36
1833,tt0254840,Hanuman vs. 7 Ultraman,1974,80,"Action,Sci-Fi",5.3,66
1834,tt0255267,Jai-Vijay,1977,152,"Action,Adventure,Drama",5.0,14
1835,tt0256483,Veer Amarsingh Rathod,1970,130,"Action,Biography,Drama",7.0,8
1836,tt0257171,Girl Boss Blues: Queen Bee's Challenge,1972,84,"Action,Crime,Drama",6.4,69
1837,tt0257362,Adavi Ramudu,1977,159,"Action,Drama,Romance",7.3,81
1838,tt0257475,Chhailla Babu,1977,146,"Action,Crime,Romance",6.8,67
1839,tt0257576,Duelo al atardecer,1973,83,"Action,Adventure,Thriller",4.8,5
1840,tt0257761,The Man and the Beast,1973,85,"Action,Drama,Horror",4.2,12
1841,tt0257970,Noche de muerte,1975,84,"Action,Drama",6.7,15
1842,tt0258029,Pistoleros de la muerte,1975,86,"Action,Adventure,Drama",4.1,7
1843,tt0258112,In Memoriam Alfons Vranckx,1974,90,"Action,Adventure,Comedy",6.4,14
1844,tt0258123,Santo and Blue Demon vs. Dr. Frankenstein,1974,95,"Action,Adventure,Horror",6.2,169
1845,tt0258158,Les singes font la grimace,1972,85,Action,5.0,11
1846,tt0258839,November Children,1972,75,"Action,Drama",5.1,17
1847,tt0259242,Chanakya Chandragupta,1977,178,"Action,Drama,History",7.1,52
1848,tt0259261,Daana Veera Soora Karna,1977,233,"Action,Drama,Fantasy",8.8,496
1849,tt0259699,Ulagam Sutrum Valiban,1973,184,"Action,Adventure,Comedy",6.3,112
1850,tt0259912,As Cangaceiras Eróticas,1974,96,Action,4.4,35
1851,tt0260440,Trucker's Woman,1975,81,"Action,Drama",2.6,154
1852,tt0260543,Furyô shôjô Mako,1971,83,"Action,Crime",6.0,32
1853,tt0260857,Dezenove Mulheres e Um Homem,1977,80,Action,4.0,16
1854,tt0261597,The Champions of Justice,1971,80,"Action,Adventure,Sci-Fi",5.9,134
1855,tt0262223,Alluri Seetharama Raju,1974,187,"Action,Biography,Drama",7.5,309
1856,tt0262395,Les emmerdeuses,1976,82,"Action,Adventure,Comedy",5.9,31
1857,tt0262508,Operation Orient,1978,88,"Action,Crime,Drama",4.6,27
1858,tt0263441,El hijo de Alma Grande,1976,90,"Action,Adventure,Horror",4.1,14
1859,tt0263475,The Invasion of the Dead,1973,85,"Action,Adventure,Horror",3.9,51
1860,tt0263589,Kolasmenes psyhes sta dihtya tis idonis,1973,100,"Action,Crime,Thriller",6.6,9
1861,tt0263616,Kravges ston anemo,1976,90,"Action,Drama",5.6,15
1862,tt0264477,The Chinese Caper,1975,90,"Action,Drama",3.5,16
1863,tt0264494,El complot mongol,1978,105,"Action,Crime,Drama",6.5,33
